day,timestamp,active_calories,average_met_minutes,class_5_min,contributors,equivalent_walking_distance,high_activity_met_minutes,high_activity_time,inactivity_alerts,low_activity_met_minutes,low_activity_time,medium_activity_met_minutes,medium_activity_time,met,meters_to_target,non_wear_time,resting_time,score,sedentary_met_minutes,sedentary_time,steps,target_calories,target_meters,total_calories,id
"2025-07-17","2025-07-17T04:00:00-07:00",1013,1.78125,"111111111111111111111111111111111111111212221111111111111111111111123111111111333332000000000000000000000000000022232223222232233322223322232223222222222222222232322222222222223322222222233232334443444555555554555434454343344323323223332233344300000002222222222222222111111111211121111111","{'meet_daily_targets': 95, 'move_every_hour': 100, 'recovery_time': 100, 'stay_active': 89, 'training_frequency': 100, 'training_volume': 100}",16527,357,2760,0,124,11640,302,4680,"{'interval': 60.0, 'items': [0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 1.1, 1.0, 1.0, 1.3, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 1.2, 1.3, 1.1, 1.2, 1.2, 1.3, 1.3, 1.2, 1.2, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.6, 1.4, 1.9, 1.9, 1.2, 1.2, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.5, 2.2, 1.1, 1.7, 2.6, 1.8, 2.9, 2.1, 2.8, 1.5, 1.9, 2.3, 1.8, 3.7, 2.8, 1.9, 1.9, 1.9, 2.6, 1.7, 2.4, 3.7, 0.9, 1.8, 1.6, 1.3, 1.3, 1.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.5, 1.2, 1.2, 1.2, 1.2, 1.2, 1.4, 1.5, 1.6, 1.6, 1.5, 1.3, 1.2, 1.3, 1.4, 1.9, 1.3, 1.8, 1.9, 1.2, 1.2, 1.3, 1.7, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.4, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.8, 1.5, 3.3, 3.8, 1.5, 1.7, 1.5, 1.6, 1.5, 1.6, 1.4, 1.6, 1.6, 1.4, 1.7, 1.5, 1.2, 1.6, 1.8, 1.5, 1.7, 1.5, 1.3, 1.9, 1.9, 1.7, 1.8, 1.9, 2.3, 1.5, 1.3, 1.4, 1.2, 1.2, 1.2, 1.3, 1.3, 1.3, 1.8, 1.3, 1.6, 1.9, 2.1, 1.5, 1.7, 1.7, 1.9, 1.6, 1.9, 2.2, 1.9, 1.7, 1.6, 1.4, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.2, 1.2, 1.4, 1.9, 1.3, 1.2, 1.2, 1.8, 1.6, 1.3, 1.2, 1.3, 1.3, 1.8, 1.6, 1.9, 1.9, 1.8, 2.0, 1.9, 1.9, 1.8, 1.5, 1.7, 1.9, 1.7, 1.7, 1.2, 1.2, 1.3, 1.5, 1.8, 1.3, 1.4, 1.3, 1.4, 1.7, 1.9, 1.9, 1.9, 1.6, 1.5, 1.4, 1.2, 1.2, 1.2, 1.3, 1.2, 1.1, 1.3, 1.3, 1.9, 1.7, 1.7, 1.7, 1.6, 1.7, 1.9, 1.5, 1.5, 1.8, 2.3, 1.3, 1.3, 1.6, 1.9, 1.4, 1.7, 1.5, 1.5, 1.3, 1.3, 1.3, 1.3, 1.3, 1.2, 1.2, 1.3, 1.3, 1.5, 2.1, 1.2, 1.3, 1.2, 1.2, 1.7, 1.6, 1.3, 1.4, 1.2, 1.3, 1.3, 1.2, 1.2, 1.2, 1.1, 1.3, 1.3, 1.3, 1.3, 1.2, 1.5, 1.4, 1.6, 1.6, 1.5, 1.5, 1.4, 1.5, 1.7, 1.6, 1.3, 1.9, 1.7, 1.7, 1.2, 1.4, 1.6, 1.2, 1.2, 1.9, 1.5, 1.5, 1.6, 1.4, 1.7, 1.4, 1.7, 1.7, 1.5, 1.5, 1.8, 1.6, 1.2, 1.3, 1.6, 1.6, 1.6, 1.9, 1.6, 1.6, 1.3, 1.4, 1.8, 1.6, 1.8, 1.6, 1.7, 1.5, 1.8, 1.3, 1.2, 1.3, 1.9, 2.0, 1.6, 2.2, 1.4, 1.6, 1.8, 1.3, 1.2, 1.5, 1.2, 1.2, 1.2, 1.4, 1.2, 1.2, 1.2, 1.6, 1.7, 1.7, 1.8, 1.7, 1.7, 1.6, 1.7, 1.3, 1.3, 1.2, 1.3, 1.2, 1.2, 1.2, 1.3, 1.3, 1.3, 1.6, 1.5, 1.5, 1.3, 1.3, 1.3, 1.3, 1.3, 1.4, 1.5, 1.7, 1.7, 1.5, 1.3, 1.3, 1.5, 1.5, 1.3, 1.3, 1.4, 1.4, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.1, 1.2, 1.2, 1.2, 1.6, 1.8, 1.9, 1.9, 1.6, 1.2, 1.9, 1.9, 1.5, 1.9, 1.8, 1.5, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.1, 1.3, 1.6, 1.2, 2.8, 1.4, 1.3, 1.4, 1.4, 1.7, 1.5, 1.4, 1.6, 1.2, 1.8, 1.3, 1.6, 1.1, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.2, 1.8, 1.3, 1.5, 1.3, 1.3, 1.2, 1.3, 1.2, 1.5, 1.5, 1.7, 1.7, 1.9, 1.9, 1.9, 1.7, 1.4, 1.9, 2.1, 1.7, 1.9, 1.5, 1.2, 1.4, 1.2, 1.2, 1.2, 1.1, 1.6, 1.9, 1.9, 1.9, 1.2, 1.4, 1.2, 1.7, 1.6, 1.8, 1.2, 1.2, 1.4, 1.7, 1.6, 1.3, 3.1, 1.6, 2.5, 3.5, 3.2, 3.2, 3.5, 3.1, 5.2, 8.9, 3.0, 1.9, 6.1, 5.4, 1.9, 1.7, 6.6, 5.8, 3.0, 1.8, 1.8, 2.4, 3.9, 5.5, 5.1, 4.6, 5.2, 6.9, 5.3, 3.8, 4.6, 7.9, 4.1, 2.8, 3.7, 4.7, 5.7, 10.3, 7.3, 5.1, 8.8, 12.7, 10.7, 10.1, 7.2, 10.4, 9.5, 9.8, 9.6, 9.3, 4.7, 7.7, 6.9, 6.5, 9.5, 10.7, 7.4, 5.8, 10.7, 5.9, 8.6, 5.0, 11.1, 9.9, 9.3, 7.4, 6.3, 10.3, 5.4, 7.2, 8.6, 10.1, 7.2, 8.7, 10.3, 9.0, 5.4, 2.8, 8.1, 6.6, 4.1, 8.7, 4.6, 5.2, 5.7, 9.9, 7.4, 9.3, 8.4, 9.9, 10.3, 9.5, 8.6, 6.8, 8.7, 7.9, 9.0, 7.4, 9.5, 7.1, 5.9, 3.9, 1.8, 3.6, 1.3, 1.3, 1.2, 1.3, 1.4, 1.6, 3.0, 2.8, 3.4, 9.1, 7.4, 7.7, 7.9, 7.2, 1.4, 9.1, 8.9, 8.7, 7.7, 10.9, 8.1, 5.0, 7.1, 4.8, 2.0, 1.5, 1.3, 1.5, 1.6, 2.7, 4.4, 5.8, 5.8, 3.4, 1.9, 2.9, 2.5, 2.3, 3.0, 3.4, 3.1, 2.3, 2.3, 5.4, 5.0, 5.5, 2.9, 4.3, 4.8, 5.5, 4.2, 3.6, 5.3, 3.0, 2.5, 2.6, 1.7, 2.3, 1.3, 1.6, 1.8, 1.3, 1.2, 1.3, 1.4, 1.6, 1.2, 1.3, 1.5, 3.4, 2.7, 1.5, 3.7, 1.1, 1.2, 1.2, 1.2, 1.3, 1.7, 1.6, 2.0, 2.2, 1.7, 1.7, 1.7, 1.6, 1.7, 1.8, 1.7, 1.6, 1.6, 1.8, 1.7, 1.4, 1.2, 1.8, 1.5, 1.8, 1.7, 1.4, 1.9, 1.7, 1.8, 1.9, 1.9, 1.4, 1.7, 1.4, 2.0, 1.7, 1.2, 1.4, 1.3, 1.3, 1.3, 1.3, 1.3, 1.5, 1.3, 1.6, 1.6, 1.6, 1.8, 2.6, 1.8, 3.2, 4.4, 3.5, 1.8, 2.1, 1.5, 1.3, 1.8, 1.8, 2.3, 5.4, 4.7, 3.6, 4.3, 3.9, 3.9, 5.0, 5.1, 3.6, 4.8, 0.9, 1.9, 1.9, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.6, 1.5, 1.3, 1.3, 1.1, 1.2, 1.8, 1.7, 1.3, 1.5, 1.3, 1.3, 1.3, 1.2, 1.2, 1.3, 1.5, 1.2, 1.4, 1.4, 1.4, 1.4, 1.3, 1.5, 1.3, 1.3, 1.2, 1.3, 1.5, 1.8, 1.3, 1.4, 1.2, 1.2, 1.3, 1.5, 1.7, 1.3, 1.2, 1.3, 1.9, 1.4, 1.6, 1.7, 1.5, 1.3, 1.3, 1.2, 1.2, 1.2, 1.2, 1.6, 1.5, 1.7, 1.3, 1.3, 1.2, 1.2, 1.2, 1.5, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 1.3, 1.7, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 1.1, 0.9, 0.9, 1.2, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.6, 1.3, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 1.0, 1.2, 1.3, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 1.3, 1.0, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.6, 0.9, 0.9, 1.2, 0.9], 'timestamp': '2025-07-17T04:00:00.000-07:00'}",-7600,10560,29220,97,14,27540,11718,600,12000,3210,"cb49cc66-fe10-4e7b-899e-edf0845a95d8"
