timestamp,bpm,source
"2025-07-25T03:37:22+00:00",125,"workout"
"2025-07-25T03:37:27+00:00",125,"workout"
"2025-07-25T03:37:32+00:00",125,"workout"
"2025-07-25T03:37:37+00:00",125,"workout"
"2025-07-25T03:37:42+00:00",125,"workout"
"2025-07-25T03:37:47+00:00",125,"workout"
"2025-07-25T03:37:52+00:00",125,"workout"
"2025-07-25T03:37:57+00:00",125,"workout"
"2025-07-25T03:38:02+00:00",125,"workout"
"2025-07-25T03:38:07+00:00",126,"workout"
"2025-07-25T03:38:12+00:00",126,"workout"
"2025-07-25T03:38:17+00:00",126,"workout"
"2025-07-25T03:38:22+00:00",126,"workout"
"2025-07-25T03:38:27+00:00",126,"workout"
"2025-07-25T03:38:32+00:00",126,"workout"
"2025-07-25T03:38:37+00:00",126,"workout"
"2025-07-25T03:38:42+00:00",126,"workout"
"2025-07-25T03:38:47+00:00",126,"workout"
"2025-07-25T03:38:52+00:00",126,"workout"
"2025-07-25T03:38:57+00:00",127,"workout"
"2025-07-25T03:39:02+00:00",128,"workout"
"2025-07-25T03:39:07+00:00",128,"workout"
"2025-07-25T03:39:12+00:00",129,"workout"
"2025-07-25T03:39:17+00:00",129,"workout"
"2025-07-25T03:39:22+00:00",128,"workout"
"2025-07-25T03:39:27+00:00",127,"workout"
"2025-07-25T03:39:32+00:00",126,"workout"
"2025-07-25T03:39:37+00:00",125,"workout"
"2025-07-25T03:39:42+00:00",124,"workout"
"2025-07-25T03:39:43+00:00",69,"awake"
"2025-07-25T03:39:45+00:00",67,"awake"
"2025-07-25T03:39:47+00:00",124,"workout"
"2025-07-25T03:39:52+00:00",66,"awake"
"2025-07-25T03:39:52+00:00",123,"workout"
"2025-07-25T03:39:57+00:00",123,"workout"
"2025-07-25T03:40:02+00:00",124,"workout"
"2025-07-25T03:40:07+00:00",124,"workout"
"2025-07-25T03:40:12+00:00",125,"workout"
"2025-07-25T03:40:17+00:00",125,"workout"
"2025-07-25T03:40:22+00:00",127,"workout"
"2025-07-25T03:40:27+00:00",129,"workout"
"2025-07-25T03:40:32+00:00",130,"workout"
"2025-07-25T03:40:37+00:00",130,"workout"
"2025-07-25T03:40:42+00:00",129,"workout"
"2025-07-25T03:40:47+00:00",128,"workout"
"2025-07-25T03:40:52+00:00",127,"workout"
"2025-07-25T03:40:57+00:00",125,"workout"
"2025-07-25T03:43:13+00:00",75,"awake"
"2025-07-25T03:43:21+00:00",76,"awake"
"2025-07-25T03:43:51+00:00",77,"awake"
"2025-07-25T03:48:02+00:00",77,"awake"
"2025-07-25T03:48:21+00:00",68,"awake"
"2025-07-25T03:48:22+00:00",69,"awake"
"2025-07-25T03:50:10+00:00",75,"awake"
"2025-07-25T03:50:28+00:00",70,"awake"
"2025-07-25T03:50:36+00:00",79,"awake"
"2025-07-25T04:00:19+00:00",70,"awake"
"2025-07-25T04:00:54+00:00",66,"awake"
"2025-07-25T04:00:55+00:00",68,"awake"
"2025-07-25T04:07:00+00:00",76,"awake"
"2025-07-25T04:07:19+00:00",70,"awake"
"2025-07-25T04:08:37+00:00",72,"awake"
"2025-07-25T04:12:33+00:00",72,"awake"
"2025-07-25T04:12:57+00:00",74,"awake"
"2025-07-25T04:13:05+00:00",66,"awake"
"2025-07-25T04:20:21+00:00",73,"awake"
"2025-07-25T04:20:32+00:00",76,"awake"
"2025-07-25T04:21:29+00:00",79,"awake"
"2025-07-25T04:30:40+00:00",73,"awake"
"2025-07-25T04:41:35+00:00",84,"awake"
"2025-07-25T04:41:41+00:00",82,"awake"
"2025-07-25T04:41:55+00:00",84,"awake"
"2025-07-25T04:52:05+00:00",79,"awake"
"2025-07-25T04:52:14+00:00",74,"awake"
"2025-07-25T04:52:17+00:00",80,"awake"
"2025-07-25T04:54:56+00:00",79,"awake"
"2025-07-25T04:55:04+00:00",80,"awake"
"2025-07-25T04:55:11+00:00",77,"awake"
"2025-07-25T04:56:55+00:00",85,"awake"
"2025-07-25T04:57:02+00:00",88,"awake"
"2025-07-25T04:57:19+00:00",82,"awake"
"2025-07-25T05:01:42+00:00",66,"awake"
"2025-07-25T05:01:49+00:00",69,"awake"
"2025-07-25T05:02:12+00:00",82,"awake"
"2025-07-25T05:14:02+00:00",83,"awake"
"2025-07-25T05:14:06+00:00",82,"awake"
"2025-07-25T05:14:28+00:00",80,"awake"
"2025-07-25T05:25:08+00:00",80,"awake"
"2025-07-25T05:25:32+00:00",82,"awake"
"2025-07-25T05:25:35+00:00",78,"awake"
"2025-07-25T05:34:49+00:00",78,"awake"
"2025-07-25T05:34:53+00:00",72,"awake"
"2025-07-25T05:34:54+00:00",69,"awake"
"2025-07-25T05:57:15+00:00",67,"awake"
"2025-07-25T05:57:40+00:00",65,"awake"
"2025-07-25T05:57:49+00:00",70,"awake"
"2025-07-25T06:03:15+00:00",79,"awake"
"2025-07-25T06:03:22+00:00",72,"awake"
"2025-07-25T06:03:34+00:00",67,"awake"
"2025-07-25T06:05:58+00:00",70,"awake"
"2025-07-25T06:07:43+00:00",67,"awake"
"2025-07-25T06:07:46+00:00",68,"awake"
"2025-07-25T06:08:35+00:00",70,"awake"
"2025-07-25T06:13:19+00:00",71,"awake"
"2025-07-25T06:13:33+00:00",73,"awake"
"2025-07-25T06:14:41+00:00",74,"awake"
"2025-07-25T06:18:30+00:00",66,"awake"
"2025-07-25T06:21:30+00:00",75,"awake"
"2025-07-25T06:21:32+00:00",76,"awake"
"2025-07-25T06:21:48+00:00",71,"awake"
"2025-07-25T06:23:23+00:00",66,"awake"
"2025-07-25T06:24:07+00:00",67,"awake"
"2025-07-25T06:24:54+00:00",64,"awake"
"2025-07-25T06:28:32+00:00",67,"awake"
"2025-07-25T06:29:03+00:00",61,"awake"
"2025-07-25T06:29:05+00:00",63,"awake"
"2025-07-25T06:31:02+00:00",61,"awake"
"2025-07-25T06:31:39+00:00",66,"awake"
"2025-07-25T06:31:42+00:00",63,"awake"
"2025-07-25T06:36:17+00:00",71,"awake"
"2025-07-25T06:36:24+00:00",66,"awake"
"2025-07-25T06:36:30+00:00",66,"awake"
"2025-07-25T06:38:14+00:00",64,"awake"
"2025-07-25T06:38:31+00:00",65,"awake"
"2025-07-25T06:38:39+00:00",66,"awake"
"2025-07-25T06:40:37+00:00",64,"awake"
"2025-07-25T06:41:01+00:00",67,"awake"
"2025-07-25T06:41:29+00:00",65,"awake"
"2025-07-25T06:46:17+00:00",69,"awake"
"2025-07-25T06:46:50+00:00",64,"awake"
"2025-07-25T06:47:00+00:00",66,"awake"
"2025-07-25T06:51:21+00:00",66,"awake"
"2025-07-25T06:51:27+00:00",63,"awake"
"2025-07-25T06:51:57+00:00",64,"awake"
"2025-07-25T06:56:18+00:00",68,"awake"
"2025-07-25T06:56:24+00:00",75,"awake"
"2025-07-25T06:56:41+00:00",72,"awake"
"2025-07-25T07:02:12+00:00",67,"awake"
"2025-07-25T07:02:25+00:00",68,"awake"
"2025-07-25T07:02:27+00:00",74,"awake"
"2025-07-25T07:13:02+00:00",91,"workout"
"2025-07-25T07:13:07+00:00",92,"workout"
"2025-07-25T07:13:12+00:00",93,"workout"
"2025-07-25T07:13:17+00:00",93,"workout"
"2025-07-25T07:13:22+00:00",93,"workout"
"2025-07-25T07:13:27+00:00",93,"workout"
"2025-07-25T07:13:32+00:00",92,"workout"
"2025-07-25T07:13:37+00:00",92,"workout"
"2025-07-25T07:13:42+00:00",92,"workout"
"2025-07-25T07:13:47+00:00",92,"workout"
"2025-07-25T07:13:52+00:00",92,"workout"
"2025-07-25T07:13:57+00:00",92,"workout"
"2025-07-25T07:14:02+00:00",92,"workout"
"2025-07-25T07:14:07+00:00",92,"workout"
"2025-07-25T07:14:12+00:00",92,"workout"
"2025-07-25T07:14:17+00:00",93,"workout"
"2025-07-25T07:14:22+00:00",93,"workout"
"2025-07-25T07:14:27+00:00",92,"workout"
"2025-07-25T07:14:32+00:00",92,"workout"
"2025-07-25T07:14:37+00:00",92,"workout"
"2025-07-25T07:14:42+00:00",93,"workout"
"2025-07-25T07:14:47+00:00",93,"workout"
"2025-07-25T07:14:52+00:00",93,"workout"
"2025-07-25T07:14:57+00:00",93,"workout"
"2025-07-25T07:15:02+00:00",93,"workout"
"2025-07-25T07:15:07+00:00",93,"workout"
"2025-07-25T07:15:12+00:00",93,"workout"
"2025-07-25T07:15:17+00:00",93,"workout"
"2025-07-25T07:15:22+00:00",93,"workout"
"2025-07-25T07:15:27+00:00",93,"workout"
"2025-07-25T07:15:32+00:00",92,"workout"
"2025-07-25T07:15:37+00:00",92,"workout"
"2025-07-25T07:15:42+00:00",92,"workout"
"2025-07-25T07:15:47+00:00",92,"workout"
"2025-07-25T07:15:52+00:00",92,"workout"
"2025-07-25T07:15:57+00:00",92,"workout"
"2025-07-25T07:16:02+00:00",92,"workout"
"2025-07-25T07:16:07+00:00",93,"workout"
"2025-07-25T07:16:12+00:00",93,"workout"
"2025-07-25T07:16:17+00:00",93,"workout"
"2025-07-25T07:16:22+00:00",93,"workout"
"2025-07-25T07:16:27+00:00",92,"workout"
"2025-07-25T07:16:32+00:00",92,"workout"
"2025-07-25T07:16:37+00:00",92,"workout"
"2025-07-25T07:16:42+00:00",92,"workout"
"2025-07-25T07:16:47+00:00",93,"workout"
"2025-07-25T07:16:52+00:00",93,"workout"
"2025-07-25T07:16:57+00:00",93,"workout"
"2025-07-25T07:17:02+00:00",93,"workout"
"2025-07-25T07:17:07+00:00",93,"workout"
"2025-07-25T07:17:12+00:00",92,"workout"
"2025-07-25T07:17:17+00:00",92,"workout"
"2025-07-25T07:17:22+00:00",92,"workout"
"2025-07-25T07:17:27+00:00",93,"workout"
"2025-07-25T07:17:32+00:00",93,"workout"
"2025-07-25T07:17:37+00:00",93,"workout"
"2025-07-25T07:17:42+00:00",93,"workout"
"2025-07-25T07:17:47+00:00",93,"workout"
"2025-07-25T07:17:52+00:00",93,"workout"
"2025-07-25T07:17:57+00:00",93,"workout"
"2025-07-25T07:18:02+00:00",93,"workout"
"2025-07-25T07:18:07+00:00",93,"workout"
"2025-07-25T07:18:12+00:00",92,"workout"
"2025-07-25T07:18:17+00:00",92,"workout"
"2025-07-25T07:18:22+00:00",93,"workout"
"2025-07-25T07:18:27+00:00",93,"workout"
"2025-07-25T07:18:32+00:00",93,"workout"
"2025-07-25T07:18:37+00:00",94,"workout"
"2025-07-25T07:18:42+00:00",94,"workout"
"2025-07-25T07:18:47+00:00",94,"workout"
"2025-07-25T07:18:52+00:00",94,"workout"
"2025-07-25T07:18:57+00:00",94,"workout"
"2025-07-25T07:19:02+00:00",93,"workout"
"2025-07-25T07:19:07+00:00",93,"workout"
"2025-07-25T07:19:12+00:00",93,"workout"
"2025-07-25T07:19:17+00:00",93,"workout"
"2025-07-25T07:19:22+00:00",93,"workout"
"2025-07-25T07:19:27+00:00",93,"workout"
"2025-07-25T07:19:32+00:00",93,"workout"
"2025-07-25T07:19:37+00:00",93,"workout"
"2025-07-25T07:19:42+00:00",93,"workout"
"2025-07-25T07:19:47+00:00",93,"workout"
"2025-07-25T07:19:52+00:00",93,"workout"
"2025-07-25T07:19:57+00:00",93,"workout"
"2025-07-25T07:20:02+00:00",93,"workout"
"2025-07-25T07:20:07+00:00",93,"workout"
"2025-07-25T07:20:12+00:00",94,"workout"
"2025-07-25T07:20:17+00:00",94,"workout"
"2025-07-25T07:20:22+00:00",95,"workout"
"2025-07-25T07:20:27+00:00",94,"workout"
"2025-07-25T07:20:32+00:00",94,"workout"
"2025-07-25T07:20:37+00:00",94,"workout"
"2025-07-25T07:20:42+00:00",95,"workout"
"2025-07-25T07:20:47+00:00",94,"workout"
"2025-07-25T07:20:52+00:00",94,"workout"
"2025-07-25T07:20:57+00:00",94,"workout"
"2025-07-25T07:21:02+00:00",94,"workout"
"2025-07-25T07:21:07+00:00",93,"workout"
"2025-07-25T07:21:12+00:00",93,"workout"
"2025-07-25T07:21:17+00:00",93,"workout"
"2025-07-25T07:21:22+00:00",94,"workout"
"2025-07-25T07:21:27+00:00",94,"workout"
"2025-07-25T07:21:32+00:00",93,"workout"
"2025-07-25T07:21:37+00:00",93,"workout"
"2025-07-25T07:21:42+00:00",93,"workout"
"2025-07-25T07:21:47+00:00",93,"workout"
"2025-07-25T07:21:52+00:00",92,"workout"
"2025-07-25T07:21:57+00:00",91,"workout"
"2025-07-25T07:22:02+00:00",91,"workout"
"2025-07-25T07:22:07+00:00",91,"workout"
"2025-07-25T07:22:12+00:00",91,"workout"
"2025-07-25T07:22:17+00:00",91,"workout"
"2025-07-25T07:22:22+00:00",90,"workout"
"2025-07-25T07:22:27+00:00",90,"workout"
"2025-07-25T07:22:32+00:00",90,"workout"
"2025-07-25T07:22:37+00:00",90,"workout"
"2025-07-25T07:22:42+00:00",89,"workout"
"2025-07-25T07:22:47+00:00",89,"workout"
"2025-07-25T07:22:52+00:00",90,"workout"
"2025-07-25T07:22:57+00:00",89,"workout"
"2025-07-25T07:23:02+00:00",89,"workout"
"2025-07-25T07:23:07+00:00",89,"workout"
"2025-07-25T07:23:12+00:00",88,"workout"
"2025-07-25T07:23:17+00:00",87,"workout"
"2025-07-25T07:23:22+00:00",87,"workout"
"2025-07-25T07:23:27+00:00",88,"workout"
"2025-07-25T07:23:32+00:00",89,"workout"
"2025-07-25T07:23:37+00:00",89,"workout"
"2025-07-25T07:23:42+00:00",90,"workout"
"2025-07-25T07:23:47+00:00",90,"workout"
"2025-07-25T07:23:52+00:00",91,"workout"
"2025-07-25T07:23:57+00:00",91,"workout"
"2025-07-25T07:24:02+00:00",91,"workout"
"2025-07-25T07:24:07+00:00",90,"workout"
"2025-07-25T07:24:12+00:00",91,"workout"
"2025-07-25T07:24:17+00:00",92,"workout"
"2025-07-25T07:24:22+00:00",93,"workout"
"2025-07-25T07:24:27+00:00",94,"workout"
"2025-07-25T07:24:32+00:00",94,"workout"
"2025-07-25T07:24:37+00:00",94,"workout"
"2025-07-25T07:24:42+00:00",94,"workout"
"2025-07-25T07:24:47+00:00",94,"workout"
"2025-07-25T07:24:52+00:00",94,"workout"
"2025-07-25T07:24:57+00:00",95,"workout"
"2025-07-25T07:25:02+00:00",96,"workout"
"2025-07-25T07:25:07+00:00",96,"workout"
"2025-07-25T07:25:12+00:00",95,"workout"
"2025-07-25T07:25:17+00:00",94,"workout"
"2025-07-25T07:25:22+00:00",93,"workout"
"2025-07-25T07:25:27+00:00",93,"workout"
"2025-07-25T07:25:32+00:00",94,"workout"
"2025-07-25T07:25:37+00:00",94,"workout"
"2025-07-25T07:25:42+00:00",93,"workout"
"2025-07-25T07:25:47+00:00",91,"workout"
"2025-07-25T07:25:52+00:00",90,"workout"
"2025-07-25T07:25:57+00:00",89,"workout"
"2025-07-25T07:26:02+00:00",87,"workout"
"2025-07-25T07:26:07+00:00",85,"workout"
"2025-07-25T07:26:12+00:00",84,"workout"
"2025-07-25T07:26:17+00:00",84,"workout"
"2025-07-25T07:26:22+00:00",83,"workout"
"2025-07-25T07:26:27+00:00",84,"workout"
"2025-07-25T07:26:32+00:00",84,"workout"
"2025-07-25T07:26:37+00:00",85,"workout"
"2025-07-25T07:26:42+00:00",85,"workout"
"2025-07-25T07:26:47+00:00",85,"workout"
"2025-07-25T07:26:52+00:00",85,"workout"
"2025-07-25T07:26:57+00:00",86,"workout"
"2025-07-25T07:27:02+00:00",88,"workout"
"2025-07-25T07:27:07+00:00",88,"workout"
"2025-07-25T07:27:12+00:00",88,"workout"
"2025-07-25T07:27:17+00:00",87,"workout"
"2025-07-25T07:27:22+00:00",85,"workout"
"2025-07-25T07:27:27+00:00",84,"workout"
"2025-07-25T07:27:32+00:00",83,"workout"
"2025-07-25T07:27:37+00:00",84,"workout"
"2025-07-25T07:27:42+00:00",84,"workout"
"2025-07-25T07:27:47+00:00",84,"workout"
"2025-07-25T07:27:52+00:00",84,"workout"
"2025-07-25T07:27:57+00:00",83,"workout"
"2025-07-25T07:28:02+00:00",81,"workout"
"2025-07-25T07:28:07+00:00",81,"workout"
"2025-07-25T07:28:12+00:00",81,"workout"
"2025-07-25T07:28:17+00:00",81,"workout"
"2025-07-25T07:28:22+00:00",80,"workout"
"2025-07-25T07:28:27+00:00",79,"workout"
"2025-07-25T07:28:32+00:00",78,"workout"
"2025-07-25T07:28:37+00:00",76,"workout"
"2025-07-25T07:28:42+00:00",75,"workout"
"2025-07-25T07:28:47+00:00",76,"workout"
"2025-07-25T07:28:52+00:00",77,"workout"
"2025-07-25T07:28:57+00:00",77,"workout"
"2025-07-25T07:29:02+00:00",78,"workout"
"2025-07-25T07:29:07+00:00",78,"workout"
"2025-07-25T07:29:12+00:00",79,"workout"
"2025-07-25T07:29:17+00:00",79,"workout"
"2025-07-25T07:29:22+00:00",79,"workout"
"2025-07-25T07:31:14+00:00",74,"awake"
"2025-07-25T07:31:57+00:00",75,"awake"
"2025-07-25T07:32:13+00:00",73,"awake"
"2025-07-25T07:38:19+00:00",75,"awake"
"2025-07-25T07:38:23+00:00",79,"awake"
"2025-07-25T07:39:12+00:00",77,"awake"
"2025-07-25T07:44:04+00:00",79,"awake"
"2025-07-25T07:44:37+00:00",83,"awake"
"2025-07-25T07:44:59+00:00",86,"awake"
"2025-07-25T07:49:33+00:00",80,"awake"
"2025-07-25T07:50:02+00:00",82,"awake"
"2025-07-25T07:50:06+00:00",81,"awake"
"2025-07-25T07:52:09+00:00",79,"awake"
"2025-07-25T07:57:33+00:00",77,"awake"
"2025-07-25T08:02:21+00:00",79,"awake"
"2025-07-25T08:03:15+00:00",80,"awake"
"2025-07-25T08:03:28+00:00",81,"awake"
"2025-07-25T08:05:27+00:00",77,"awake"
"2025-07-25T08:05:30+00:00",78,"awake"
"2025-07-25T08:06:03+00:00",79,"awake"
"2025-07-25T08:10:18+00:00",77,"awake"
"2025-07-25T08:14:58+00:00",83,"awake"
"2025-07-25T08:15:04+00:00",80,"awake"
"2025-07-25T08:15:19+00:00",94,"awake"
"2025-07-25T08:17:21+00:00",87,"awake"
"2025-07-25T08:17:22+00:00",84,"awake"
"2025-07-25T08:17:26+00:00",88,"awake"
"2025-07-25T08:29:41+00:00",84,"awake"
"2025-07-25T08:30:37+00:00",87,"awake"
"2025-07-25T08:31:09+00:00",85,"awake"
"2025-07-25T08:35:25+00:00",83,"awake"
"2025-07-25T08:35:54+00:00",80,"awake"
"2025-07-25T08:36:21+00:00",85,"awake"
"2025-07-25T08:41:10+00:00",84,"awake"
"2025-07-25T08:41:50+00:00",80,"awake"
"2025-07-25T08:42:12+00:00",76,"awake"
"2025-07-25T08:46:21+00:00",70,"awake"
"2025-07-25T08:46:49+00:00",71,"awake"
"2025-07-25T08:46:52+00:00",73,"awake"
"2025-07-25T08:50:58+00:00",73,"awake"
"2025-07-25T08:51:04+00:00",74,"awake"
"2025-07-25T08:51:11+00:00",75,"awake"
"2025-07-25T08:57:05+00:00",71,"awake"
"2025-07-25T08:57:35+00:00",72,"awake"
"2025-07-25T08:57:49+00:00",73,"awake"
"2025-07-25T09:04:47+00:00",72,"rest"
"2025-07-25T09:09:47+00:00",70,"rest"
"2025-07-25T09:14:47+00:00",69,"rest"
"2025-07-25T09:19:47+00:00",68,"rest"
"2025-07-25T09:24:47+00:00",69,"rest"
"2025-07-25T09:29:47+00:00",64,"rest"
"2025-07-25T09:34:47+00:00",62,"rest"
"2025-07-25T09:39:47+00:00",62,"rest"
"2025-07-25T09:44:47+00:00",63,"rest"
"2025-07-25T09:49:47+00:00",62,"rest"
"2025-07-25T09:54:47+00:00",67,"rest"
"2025-07-25T09:59:47+00:00",66,"rest"
"2025-07-25T10:04:47+00:00",65,"rest"
"2025-07-25T10:09:47+00:00",65,"rest"
"2025-07-25T10:14:47+00:00",66,"rest"
"2025-07-25T10:19:47+00:00",68,"rest"
"2025-07-25T10:24:47+00:00",65,"rest"
"2025-07-25T10:29:47+00:00",67,"rest"
"2025-07-25T10:34:47+00:00",67,"rest"
"2025-07-25T10:39:47+00:00",66,"rest"
"2025-07-25T10:44:47+00:00",64,"rest"
"2025-07-25T10:49:47+00:00",60,"rest"
"2025-07-25T10:54:47+00:00",60,"rest"
"2025-07-25T10:59:47+00:00",59,"rest"
"2025-07-25T11:04:47+00:00",58,"rest"
"2025-07-25T11:09:47+00:00",60,"rest"
"2025-07-25T11:14:47+00:00",64,"rest"
"2025-07-25T11:19:47+00:00",58,"rest"
"2025-07-25T11:24:47+00:00",62,"rest"
"2025-07-25T11:29:47+00:00",57,"rest"
"2025-07-25T11:34:47+00:00",57,"rest"
"2025-07-25T11:39:47+00:00",56,"rest"
"2025-07-25T11:44:47+00:00",56,"rest"
"2025-07-25T11:49:47+00:00",57,"rest"
"2025-07-25T11:54:47+00:00",56,"rest"
"2025-07-25T11:59:47+00:00",56,"rest"
"2025-07-25T12:04:47+00:00",57,"rest"
"2025-07-25T12:09:47+00:00",64,"rest"
"2025-07-25T12:14:47+00:00",68,"rest"
"2025-07-25T12:19:47+00:00",68,"rest"
"2025-07-25T12:24:47+00:00",66,"rest"
"2025-07-25T12:29:47+00:00",66,"rest"
"2025-07-25T12:34:47+00:00",63,"rest"
"2025-07-25T12:39:47+00:00",63,"rest"
"2025-07-25T12:44:47+00:00",59,"rest"
"2025-07-25T12:49:47+00:00",60,"rest"
"2025-07-25T12:54:47+00:00",61,"rest"
"2025-07-25T12:59:47+00:00",61,"rest"
"2025-07-25T13:04:33+00:00",56,"rest"
"2025-07-25T13:09:33+00:00",55,"rest"
"2025-07-25T13:14:33+00:00",55,"rest"
"2025-07-25T13:19:33+00:00",54,"rest"
"2025-07-25T13:24:33+00:00",55,"rest"
"2025-07-25T13:29:33+00:00",56,"rest"
"2025-07-25T13:39:47+00:00",59,"rest"
"2025-07-25T13:44:47+00:00",60,"rest"
"2025-07-25T13:49:47+00:00",60,"rest"
"2025-07-25T13:54:47+00:00",60,"rest"
"2025-07-25T13:59:47+00:00",58,"rest"
"2025-07-25T14:04:47+00:00",60,"rest"
"2025-07-25T14:09:47+00:00",60,"rest"
"2025-07-25T14:14:47+00:00",61,"rest"
"2025-07-25T14:19:47+00:00",60,"rest"
"2025-07-25T14:24:47+00:00",63,"rest"
"2025-07-25T14:29:47+00:00",61,"rest"
"2025-07-25T14:34:47+00:00",58,"rest"
"2025-07-25T14:39:47+00:00",59,"rest"
"2025-07-25T14:44:47+00:00",62,"rest"
"2025-07-25T14:49:47+00:00",63,"rest"
"2025-07-25T14:54:47+00:00",64,"rest"
"2025-07-25T14:59:47+00:00",66,"rest"
"2025-07-25T15:04:47+00:00",60,"rest"
"2025-07-25T15:09:47+00:00",59,"rest"
"2025-07-25T15:14:47+00:00",58,"rest"
"2025-07-25T15:19:47+00:00",58,"rest"
"2025-07-25T15:24:47+00:00",61,"rest"
"2025-07-25T15:29:47+00:00",60,"rest"
"2025-07-25T15:33:33+00:00",58,"rest"
"2025-07-25T15:38:33+00:00",59,"rest"
"2025-07-25T15:43:33+00:00",61,"rest"
"2025-07-25T15:48:33+00:00",60,"rest"
"2025-07-25T15:53:33+00:00",66,"rest"
"2025-07-25T16:11:01+00:00",66,"awake"
"2025-07-25T16:11:58+00:00",72,"awake"
"2025-07-25T16:12:20+00:00",61,"awake"
"2025-07-25T16:15:53+00:00",65,"awake"
"2025-07-25T16:15:59+00:00",62,"awake"
"2025-07-25T16:17:21+00:00",67,"awake"
"2025-07-25T16:21:38+00:00",60,"awake"
"2025-07-25T16:21:45+00:00",62,"awake"
"2025-07-25T16:22:07+00:00",58,"awake"
"2025-07-25T16:26:32+00:00",63,"awake"
"2025-07-25T16:26:40+00:00",58,"awake"
"2025-07-25T16:26:48+00:00",60,"awake"
"2025-07-25T16:32:36+00:00",61,"awake"
"2025-07-25T16:32:45+00:00",56,"awake"
"2025-07-25T16:32:52+00:00",58,"awake"
"2025-07-25T16:34:47+00:00",59,"rest"
"2025-07-25T16:39:47+00:00",55,"rest"
"2025-07-25T16:44:47+00:00",55,"rest"
"2025-07-25T16:49:47+00:00",54,"rest"
"2025-07-25T16:54:47+00:00",53,"rest"
"2025-07-25T16:59:47+00:00",54,"rest"
"2025-07-25T17:01:33+00:00",50,"rest"
"2025-07-25T17:06:33+00:00",51,"rest"
"2025-07-25T17:11:33+00:00",51,"rest"
"2025-07-25T18:03:16+00:00",57,"awake"
"2025-07-25T18:03:53+00:00",55,"awake"
"2025-07-25T18:04:08+00:00",60,"awake"
"2025-07-25T18:12:49+00:00",63,"awake"
"2025-07-25T18:13:03+00:00",70,"awake"
"2025-07-25T18:13:21+00:00",66,"awake"
"2025-07-25T18:17:33+00:00",69,"rest"
"2025-07-25T18:22:14+00:00",68,"awake"
"2025-07-25T18:22:33+00:00",66,"rest"
"2025-07-25T18:39:46+00:00",63,"awake"
"2025-07-25T18:39:52+00:00",59,"awake"
"2025-07-25T18:39:57+00:00",65,"awake"
"2025-07-25T18:50:01+00:00",69,"awake"
"2025-07-25T18:50:21+00:00",66,"awake"
"2025-07-25T18:50:35+00:00",67,"awake"
"2025-07-25T19:00:46+00:00",63,"awake"
"2025-07-25T19:00:59+00:00",64,"awake"
"2025-07-25T19:01:01+00:00",65,"awake"
"2025-07-25T19:19:53+00:00",67,"awake"
"2025-07-25T19:19:54+00:00",68,"awake"
"2025-07-25T19:19:56+00:00",65,"awake"
"2025-07-25T19:30:38+00:00",65,"awake"
"2025-07-25T19:30:46+00:00",67,"awake"
"2025-07-25T19:31:05+00:00",70,"awake"
"2025-07-25T19:50:11+00:00",62,"awake"
"2025-07-25T19:50:19+00:00",65,"awake"
"2025-07-25T19:51:16+00:00",63,"awake"
"2025-07-25T20:00:08+00:00",57,"awake"
"2025-07-25T20:00:13+00:00",59,"awake"
"2025-07-25T20:00:18+00:00",55,"awake"
"2025-07-25T20:10:21+00:00",64,"awake"
"2025-07-25T20:10:24+00:00",61,"awake"
"2025-07-25T20:10:28+00:00",65,"awake"
"2025-07-25T20:19:52+00:00",74,"awake"
"2025-07-25T20:20:10+00:00",76,"awake"
"2025-07-25T20:20:11+00:00",76,"awake"
"2025-07-25T20:30:34+00:00",66,"awake"
"2025-07-25T20:30:46+00:00",68,"awake"
"2025-07-25T20:30:48+00:00",67,"awake"
"2025-07-25T20:40:37+00:00",76,"awake"
"2025-07-25T20:40:43+00:00",73,"awake"
"2025-07-25T21:11:28+00:00",63,"awake"
"2025-07-25T21:11:46+00:00",61,"awake"
"2025-07-25T21:11:49+00:00",64,"awake"
"2025-07-25T21:33:27+00:00",66,"awake"
"2025-07-25T21:33:46+00:00",63,"awake"
"2025-07-25T21:33:58+00:00",64,"awake"
"2025-07-25T21:54:29+00:00",88,"awake"
"2025-07-25T21:54:48+00:00",77,"awake"
"2025-07-25T21:54:54+00:00",81,"awake"
"2025-07-25T22:59:19+00:00",65,"awake"
"2025-07-25T22:59:30+00:00",66,"awake"
"2025-07-25T22:59:32+00:00",68,"awake"
"2025-07-25T23:09:05+00:00",68,"awake"
"2025-07-25T23:09:23+00:00",69,"awake"
"2025-07-25T23:09:29+00:00",71,"awake"
"2025-07-25T23:18:32+00:00",68,"rest"
"2025-07-25T23:19:18+00:00",69,"awake"
"2025-07-25T23:19:45+00:00",70,"awake"
"2025-07-25T23:20:10+00:00",67,"awake"
"2025-07-25T23:35:50+00:00",70,"awake"
"2025-07-25T23:35:58+00:00",73,"awake"
"2025-07-25T23:35:59+00:00",72,"awake"
"2025-07-25T23:38:46+00:00",68,"awake"
"2025-07-25T23:39:23+00:00",64,"awake"
"2025-07-25T23:39:25+00:00",66,"awake"
"2025-07-25T23:42:30+00:00",88,"workout"
"2025-07-25T23:42:40+00:00",88,"workout"
"2025-07-25T23:42:50+00:00",89,"workout"
"2025-07-25T23:43:00+00:00",89,"workout"
"2025-07-25T23:43:10+00:00",90,"workout"
